Time,Tension in Muscle,Diameter of Seg 3
2074,4.3309148067476135,0.2380162815325076
2075,4.333685892342149,0.23796986851226481
2076,4.3341253150840044,0.2379238833493244
2077,4.332791270482713,0.2378778300338047
2078,4.334454788083341,0.23783129263047303
2079,4.332542052253444,0.23778562309042264
2080,4.339950886485184,0.23773938284159454
2081,4.33381294350199,0.23769378478925207
2082,4.343172167994342,0.23764742471027583
2083,4.336819371348055,0.23760167519311715
2084,4.34209923681437,0.23755566370268236
2085,4.342402802069503,0.23751066331389098
2086,4.351441717133976,0.23746444375159462
2087,4.338154300426749,0.23741818256726285
2088,4.3476389891971845,0.2373735719535384
2089,4.356617255405723,0.2373270571055874
2090,4.346580676556545,0.23728085035969798
2091,4.354201109128443,0.23723537095837152
2092,4.353203154948523,0.23718983362758214
2093,4.353240442239676,0.2371442203510501
2094,4.3557295533420755,0.23709882230242105
2095,4.353104664238643,0.23705305931948212
2096,4.3609501079133715,0.23700807485843928
2097,4.350797002571606,0.23696242533958517
2098,4.358480208997382,0.23691691262130316
2099,4.356128271182547,0.23687150545633512
2100,4.36235846947696,0.23682624605154776
2101,4.356093631845042,0.2367805341518282
2102,4.3634573620402675,0.23673545280864705
2103,4.357402489733695,0.23668999218206058
2104,4.359235218207164,0.23664445358019875
2105,4.362358034095579,0.23659901225246113
2106,4.360725346487553,0.23655379875446547
2107,4.3642079823846505,0.2365083261823193
2108,4.364706194742843,0.23646307203693012
2109,4.358794098803761,0.236417687520877
2110,4.366432326148923,0.23637230879958715
2111,4.364019810286011,0.23632692483279574
2112,4.36168144393969,0.23628217755042172
2113,4.3671217079732205,0.23623665363946567
2114,4.3591903721934555,0.23619139617630336
2115,4.36745020200342,0.23614566359386252
2116,4.3632890558101325,0.23610106007424705
2117,4.369971912458436,0.23605552862369775
2118,4.362326276814827,0.23601001295562413
2119,4.366088261935724,0.23596447868509457
2120,4.3751161429286185,0.2359197096304233
2121,4.362715611103221,0.23587475408204106
2122,4.372256008597526,0.23582924101566044
2123,4.365037332890603,0.23578497414304636
2124,4.37769426019055,0.2357394906072772
2125,4.370281889204985,0.2356935080091971
2126,4.367305876890815,0.23565020653110633
2127,4.384574920715386,0.23560384947308902
2128,4.369937309637017,0.2355580482931458
2129,4.378903820697882,0.23551310619647525
2130,4.376965439594539,0.23546791547043766
2131,4.381965621402557,0.2354230407003504
2132,4.376743545308827,0.23537803233284924
2133,4.3838935513503365,0.235332848862642
2134,4.384758599963593,0.23528833532970073
2135,4.380341602312198,0.2352434678105263
2136,4.374104015172354,0.23519861126550268
2137,4.379518410415709,0.23515416988417456
2138,4.370863249742595,0.23510939218731214
2139,4.38136103052535,0.23506433665057055
2140,4.378278086501016,0.2350193235041777
2141,4.386459337081802,0.23497472802468192
2142,4.379321273482401,0.23493053860441784
2143,4.391577229600911,0.23488532246447988
2144,4.383148001247711,0.2348397537760638
2145,4.389531788817654,0.23479550054832227
2146,4.3911562546041605,0.2347504975024485
2147,4.396153311048048,0.2347063478551641
